id,time,feature_1,feature_2
452,2019-03-19 01:15:20,461.56658406840614,53547.30285854121
453,2019-03-19 01:15:30,460.15032973815926,53553.12237439275
454,2019-03-19 01:15:40,461.172048354718,53544.84499649394
455,2019-03-19 01:15:50,460.9352698728407,53518.92164293581
456,2019-03-19 01:16:00,459.2397762263041,53495.14626742869
457,2019-03-19 01:16:10,459.7148461370623,53436.715545919185
458,2019-03-19 01:16:20,460.11522957663516,53392.58222648488
459,2019-03-19 01:16:30,459.25489362666127,53383.365300362086
460,2019-03-19 01:16:40,457.7267217663998,53400.73727169194
461,2019-03-19 01:16:50,458.46553195561086,53451.478459293125
462,2019-03-19 01:17:00,458.0390906068946,53438.13847751439
463,2019-03-19 01:17:10,457.41752107447434,53434.27946783831
464,2019-03-19 01:17:20,448.46399929276527,53443.36747771406
465,2019-03-19 01:17:30,456.1766141691728,53406.60718430692
466,2019-03-19 01:17:40,456.00862293503,53375.09381604151
467,2019-03-19 01:17:50,455.01276335470044,53390.91541215159
468,2019-03-19 01:18:00,455.2154543564127,53450.99909791617
469,2019-03-19 01:18:10,453.0831854612149,53511.393256559
470,2019-03-19 01:18:20,453.9177176641638,53522.98942598934
471,2019-03-19 01:18:30,453.4835739316912,53484.76270428123
472,2019-03-19 01:18:40,453.3079781831207,53473.830067575436
473,2019-03-19 01:18:50,453.7781696853265,53504.63072879582
474,2019-03-19 01:19:00,453.1476451561434,53554.09908714029
475,2019-03-19 01:19:10,453.6197509424408,53589.46310427159
476,2019-03-19 01:19:20,452.83524192838826,53628.19515350083
477,2019-03-19 01:19:30,452.7541186827763,53634.89646208213
478,2019-03-19 01:19:40,452.0448611849262,53500.57336404118
479,2019-03-19 01:19:50,450.6132575233534,53272.879807504636
480,2019-03-19 01:20:00,450.521444917369,53101.32872867715
481,2019-03-19 01:20:10,451.44102139530446,53013.07137817678
482,2019-03-19 01:20:20,451.31052270853877,52981.340229516085
483,2019-03-19 01:20:30,449.0491200816781,53019.70386136629
484,2019-03-19 01:20:40,450.29946208351447,53091.29120105391
485,2019-03-19 01:20:50,450.2739420090183,53111.67731604545
486,2019-03-19 01:21:00,446.5777845778456,53156.13394093048
487,2019-03-19 01:21:10,448.4707586796144,53338.43642627994
488,2019-03-19 01:21:20,448.65039259314466,53508.120169793845
489,2019-03-19 01:21:30,448.49628675941244,53630.6880016647
490,2019-03-19 01:21:40,446.4001943410334,53726.20941949263
491,2019-03-19 01:21:50,447.2530062541658,53802.07443594992
492,2019-03-19 01:22:00,447.0179950676122,53866.65295371868
493,2019-03-19 01:22:10,447.49102499340637,53908.17207702784
494,2019-03-19 01:22:20,447.75940811927813,53940.1203758701
495,2019-03-19 01:22:30,446.84717050897365,53959.232657406355
496,2019-03-19 01:22:40,446.6443367034507,53935.6537238601
497,2019-03-19 01:22:50,438.38947710073654,53916.13595632799
498,2019-03-19 01:23:00,446.22237684741566,53966.82198335068
499,2019-03-19 01:23:10,432.63894419878375,54025.53576047914
500,2019-03-19 01:23:20,438.75442833700583,54011.76048421263
501,2019-03-19 01:23:30,445.42866982871186,53973.039326060025
502,2019-03-19 01:23:40,444.9047008875422,53980.80217919436
503,2019-03-19 01:23:50,444.9991451453958,53994.85727151053
504,2019-03-19 01:24:00,444.1526225782658,54045.14629753545
505,2019-03-19 01:24:10,443.4224601320417,54087.69148449613
506,2019-03-19 01:24:20,443.83838858810253,54050.311316874315
507,2019-03-19 01:24:30,441.0179318002247,53991.53701098906
508,2019-03-19 01:24:40,439.2846583037958,53960.45727398522
509,2019-03-19 01:24:50,442.4550419074815,53943.845895381884
510,2019-03-19 01:25:00,441.56085914640374,53921.971982780306
511,2019-03-19 01:25:10,441.2385098297359,53921.54265623379
512,2019-03-19 01:25:20,441.2321595802677,53894.27178410132
513,2019-03-19 01:25:30,434.90676559678235,53882.826470728396
514,2019-03-19 01:25:40,439.3162465366689,53850.26213024084
515,2019-03-19 01:25:50,439.8409912543898,53762.696238970944
516,2019-03-19 01:26:00,439.07938270561374,53695.805837083906
517,2019-03-19 01:26:10,438.9752637209651,53682.7868875956
518,2019-03-19 01:26:20,439.2096707746843,53694.80986191448
519,2019-03-19 01:26:30,437.52367953306174,53705.713363559145
520,2019-03-19 01:26:40,438.06552586640146,53702.30517931749
521,2019-03-19 01:26:50,437.3275882657936,53638.292682577194
522,2019-03-19 01:27:00,437.67560125841953,53558.378320095486
523,2019-03-19 01:27:10,435.05956173425096,53550.25159760575
524,2019-03-19 01:27:20,435.87168526019445,53624.91999474972
525,2019-03-19 01:27:30,435.35754234366436,53745.27673790597
526,2019-03-19 01:27:40,435.5007643463303,53849.141786949476
527,2019-03-19 01:27:50,434.86236278855904,53899.26678269942
528,2019-03-19 01:28:00,434.45539121687113,53939.56082513885
529,2019-03-19 01:28:10,431.3720476251543,54046.9726337891
530,2019-03-19 01:28:20,433.84760170441666,54100.46365898035
531,2019-03-19 01:28:30,433.1632039214219,54091.3028377518
532,2019-03-19 01:28:40,433.10319415676383,54107.565649202006
533,2019-03-19 01:28:50,432.7965619665683,54116.1879583073
534,2019-03-19 01:29:00,431.29320246268713,54138.73390811928
535,2019-03-19 01:29:10,428.8030510606288,54122.492510293254
536,2019-03-19 01:29:20,431.2270192131507,54066.433163658105
537,2019-03-19 01:29:30,430.7648572090212,54018.098321506215
538,2019-03-19 01:29:40,429.88268400015056,54011.578361416505
539,2019-03-19 01:29:50,430.20807909436894,54039.371135356305
540,2019-03-19 01:30:00,429.8623537453355,54054.75917096768
541,2019-03-19 01:30:10,430.130672416208,54024.19187723629
542,2019-03-19 01:30:20,428.90920051438763,53951.66813558985
543,2019-03-19 01:30:30,427.63487688258886,53863.27792296021
544,2019-03-19 01:30:40,429.168070352938,53825.78732078961
545,2019-03-19 01:30:50,428.55243154757125,53856.43230639239
546,2019-03-19 01:31:00,427.9608574232327,53891.43821494986
547,2019-03-19 01:31:10,426.96809267676616,53904.36761233624
548,2019-03-19 01:31:20,424.05809014045815,53887.19229145997
549,2019-03-19 01:31:30,427.40787368313096,53831.7453607709
550,2019-03-19 01:31:40,427.4276976883139,53753.78022399968
551,2019-03-19 01:31:50,426.6838913668351,53720.61191755729
552,2019-03-19 01:32:00,426.8813702233581,53771.32653660118
553,2019-03-19 01:32:10,423.42038609147096,53829.948213786396
554,2019-03-19 01:32:20,424.4541223527638,53820.982146142196
555,2019-03-19 01:32:30,424.69611056140957,53897.03621982433
556,2019-03-19 01:32:40,424.4632598138037,53987.52879267444
557,2019-03-19 01:32:50,425.2835403253087,54037.52032567352
558,2019-03-19 01:33:00,424.9377414214672,54078.94697060565
559,2019-03-19 01:33:10,423.72670715506575,54115.38878657463
560,2019-03-19 01:33:20,424.27856840734194,54127.83066372843
561,2019-03-19 01:33:30,420.1276386224419,54092.56119393833
562,2019-03-19 01:33:40,421.2919928402373,53994.71495029353
563,2019-03-19 01:33:50,423.2575805801346,53863.61547466782
